Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	1/171	0.3207941115421065	0.3440674098304554	0	0	2.645053475935829	3.0073087815354977	ROR1
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	1/177	0.3299912906820236	0.3532392093993482	0	0	2.5541064049586777	2.8317097187694555	DGKH
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	1/178	0.331512268495977	0.3541742399751942	0	0	2.5395480225988702	2.8038907470114576	ADCY2
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	1/179	0.333029870096283	0.35510202522937	0	0	2.525153217568948	2.7764642761703557	COL1A1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	1/185	0.3420649885696611	0.3640263594311374	0	0	2.4420701581027666	2.619741836684156	PAG1
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	1/191	0.3509803963259404	0.3720664278881578	0	0	2.3642344497607657	2.4754123572493967	TGFBR1
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	1/191	0.3509803963259404	0.3720664278881578	0	0	2.3642344497607657	2.4754123572493967	RBMS3
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	1/194	0.355393693976854	0.3752902521338593	0	0	2.327131417804993	2.407485187235249	TNFSF13B
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	1/194	0.355393693976854	0.3752902521338593	0	0	2.327131417804993	2.407485187235249	IGFBP3
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	1/198	0.3612324717331089	0.380720928782294	0	0	2.279418550992155	2.320980470207381	IGFBP3
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	0.3641324366778817	0.3830393131976948	0	0	2.256281407035176	2.279380404926681	PRDM1
