Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of BMP signaling pathway (GO:0030510)	2/76	0.0096417603272342	0.1080742744387192	0	0	14.526661796932068	67.42770268869255	PCSK6;FSTL1
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	2/92	0.0138873260188599	0.1083707405400317	0	0	11.934534534534537	51.0413625187316	SCG2;TGFBR1
GO_Biological_Process_2021	ventricular trabecula myocardium morphogenesis (GO:0003222)	1/8	0.0154965058075421	0.1092253715789661	0	0	75.01503759398496	312.59821718825697	TGFBR1
GO_Biological_Process_2021	regulation of osteoclast development (GO:2001204)	1/8	0.0154965058075421	0.1092253715789661	0	0	75.01503759398496	312.59821718825697	NOTCH2
GO_Biological_Process_2021	coronary vasculature morphogenesis (GO:0060977)	1/8	0.0154965058075421	0.1092253715789661	0	0	75.01503759398496	312.59821718825697	TGFBR1
GO_Biological_Process_2021	actin filament reorganization (GO:0090527)	1/8	0.0154965058075421	0.1092253715789661	0	0	75.01503759398496	312.59821718825697	NEDD9
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	1/8	0.0154965058075421	0.1092253715789661	0	0	75.01503759398496	312.59821718825697	TGFBR1
GO_Biological_Process_2021	sequestering of BMP from receptor via BMP binding (GO:0038098)	1/8	0.0154965058075421	0.1092253715789661	0	0	75.01503759398496	312.59821718825697	FSTL1
GO_Biological_Process_2021	Notch signaling involved in heart development (GO:0061314)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	NOTCH2
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	SEMA6A
GO_Biological_Process_2021	negative regulation of programmed necrotic cell death (GO:0062099)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	PELI1
GO_Biological_Process_2021	induction of positive chemotaxis (GO:0050930)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	SCG2
GO_Biological_Process_2021	positive regulation of keratinocyte proliferation (GO:0010838)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	NOTCH2
GO_Biological_Process_2021	response to sterol (GO:0036314)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	TGFBR1
GO_Biological_Process_2021	regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	SOX6
GO_Biological_Process_2021	atrial septum morphogenesis (GO:0060413)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	NOTCH2
GO_Biological_Process_2021	regulation of amyloid precursor protein biosynthetic process (GO:0042984)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	BACE2
GO_Biological_Process_2021	positive regulation of chondrocyte differentiation (GO:0032332)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	SOX6
GO_Biological_Process_2021	cell differentiation in spinal cord (GO:0021515)	1/11	0.0212471852336025	0.1118677102058351	0	0	52.502631578947366	202.2155053364779	SOX6
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	3/300	0.0205119471266467	0.1118677102058351	0	0	5.517396184062851	21.444727347310412	COL1A1;COL4A1;TGFBR1
GO_Biological_Process_2021	endothelium development (GO:0003158)	1/10	0.0193339377497966	0.1118677102058351	0	0	58.33918128654971	230.20018425524987	FSTL1
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	1/10	0.0193339377497966	0.1118677102058351	0	0	58.33918128654971	230.20018425524987	RBMS3
GO_Biological_Process_2021	negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747)	1/10	0.0193339377497966	0.1118677102058351	0	0	58.33918128654971	230.20018425524987	SEMA6A
GO_Biological_Process_2021	proteolysis (GO:0006508)	3/287	0.0182639291355366	0.1118677102058351	0	0	5.773767605633803	23.111394305670387	BACE2;OLR1;PCSK6
GO_Biological_Process_2021	collagen-activated signaling pathway (GO:0038065)	1/9	0.0174170468329855	0.1118677102058351	0	0	65.63486842105263	265.8412914846341	COL1A1
GO_Biological_Process_2021	lipoprotein metabolic process (GO:0042157)	1/9	0.0174170468329855	0.1118677102058351	0	0	65.63486842105263	265.8412914846341	OLR1
GO_Biological_Process_2021	negative regulation of necroptotic process (GO:0060546)	1/9	0.0174170468329855	0.1118677102058351	0	0	65.63486842105263	265.8412914846341	PELI1
GO_Biological_Process_2021	negative regulation of glycoprotein biosynthetic process (GO:0010561)	1/9	0.0174170468329855	0.1118677102058351	0	0	65.63486842105263	265.8412914846341	BACE2
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	2/114	0.0208028753273076	0.1118677102058351	0	0	9.579633204633204	37.098701266878585	SOX6;TGFBR1
GO_Biological_Process_2021	positive chemotaxis (GO:0050918)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	SCG2
GO_Biological_Process_2021	regulation of presynapse organization (GO:0099174)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	GPC6
GO_Biological_Process_2021	regulation of presynapse assembly (GO:1905606)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	GPC6
GO_Biological_Process_2021	nitric oxide mediated signal transduction (GO:0007263)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	NEUROD1
GO_Biological_Process_2021	positive regulation of myoblast differentiation (GO:0045663)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	IGFBP3
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	PAG1
GO_Biological_Process_2021	protein O-linked mannosylation (GO:0035269)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	TMTC1
GO_Biological_Process_2021	positive regulation of cartilage development (GO:0061036)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	SOX6
GO_Biological_Process_2021	positive regulation of stem cell differentiation (GO:2000738)	1/17	0.0326505321055088	0.1154390036842644	0	0	32.80427631578947	112.25276043705767	SOX6
GO_Biological_Process_2021	pulmonary valve development (GO:0003177)	1/18	0.0345384624837867	0.1154390036842644	0	0	30.87306501547988	103.9089106040704	NOTCH2
