mirna	Astrocyte	B_cell	CD4_T	CD8_T	Microglia	Monocyte	NK_cell	Oligodendrocyte	T_cell	Th17	Treg
hsa-miR-6848-5p	6.843337814643746e-06	1.9064558500758721e-06	1.1216538950975519e-05	3.721904477060889e-06	4.2533615669526625e-06	3.49289598489122e-06	8.087504284048919e-06	2.1635171378875384e-06	3.1145204957283568e-06	7.045751772238873e-06	5.680648428096902e-06
hsa-miR-6849-3p	2.522100714941189e-07	8.711305099495803e-08	1.6716114714654395e-07	2.045825908680854e-07	3.3872254334710306e-07	1.1037199243446594e-07	2.9022822900515166e-07	2.538736509904993e-07	3.453905037531513e-07	1.813423153862459e-07	1.6578626116370287e-07
hsa-miR-6849-5p	1.3518628293240909e-05	5.666120614478132e-06	1.5049307876324747e-05	1.7669603039394133e-05	5.98383485339582e-06	9.58997134148376e-06	1.3397537259152159e-05	7.50343997424352e-06	1.9393963157199323e-05	8.918074854591396e-06	1.3200598914409056e-05
hsa-miR-6850-5p	2.3729913323222718e-07	5.666797164849413e-07	1.9742654444598884e-07	9.285773785450147e-07	3.369654280049872e-07	4.697616589055542e-07	4.1585656163078966e-07	3.306731173324806e-07	2.831746144238423e-07	5.26585779425659e-07	7.20144669230649e-07
hsa-miR-6851-3p	4.014401201857254e-05	1.4078083040658385e-05	6.883523747092113e-05	6.986773951211944e-05	2.8293023206060752e-05	2.4230541384895332e-05	2.5810326405917294e-05	2.9478656870196573e-05	3.590846245060675e-05	6.865098839625716e-06	9.66506740951445e-06
hsa-miR-6851-5p	1.6173027688637376e-05	1.4624719369749073e-05	1.9261262423242442e-05	3.707726136781275e-05	2.312970900675282e-05	1.7505688447272405e-05	3.837644180748612e-05	7.834186362742912e-06	1.6116848200908862e-05	3.487376670818776e-05	1.5172771782090422e-05
hsa-miR-6852-3p	1.1842129197248141e-06	1.6794029988886905e-06	2.5179513158946065e-06	2.5344916139147244e-06	4.48189211965655e-06	4.042036380269565e-06	5.551852154894732e-06	2.639281319716247e-06	4.736546543426812e-06	2.1248736175039085e-06	5.456935014080955e-06
hsa-miR-6852-5p	2.5133426788670477e-06	2.327722995687509e-06	2.6105890356120653e-06	8.848721336107701e-06	4.018725576315774e-06	2.884080231524422e-06	2.3388427052850602e-06	3.0542423701263033e-06	2.4840098831191426e-06	2.205380042141769e-06	2.9930233722552657e-06
hsa-miR-6853-3p	0.00018011593783739954	0.0001062754454324022	7.082206138875335e-05	0.00028726804885081947	5.344925739336759e-05	0.00010495269089005888	6.173025030875579e-05	1.8587887097964995e-05	5.6827881053322926e-05	5.0483151426305994e-05	5.2515300922095776e-05
hsa-miR-6853-5p	1.6396850242017535e-06	4.828578425986052e-07	1.0697765446820995e-06	3.4022345971607137e-06	5.121754611536744e-07	6.591332635252911e-07	6.433800081140362e-06	7.935002486192388e-07	1.3421955600279034e-06	5.306630555423908e-06	2.081998218272929e-06
hsa-miR-6854-3p	1.734492229843454e-07	4.2214207951474236e-07	3.745022070233972e-07	2.1706026132051193e-07	2.22237076741294e-07	1.2446783159703045e-07	1.8378955246589612e-07	1.078357882988712e-07	2.8735595947182446e-07	8.052361977206601e-08	1.3925719599683362e-07
hsa-miR-6854-5p	6.257217319216579e-05	4.886867827735841e-06	0.00019559454813133925	2.4468568881275132e-05	5.5486765631940216e-05	7.343896140810102e-05	5.5500750022474676e-05	3.764741268241778e-05	5.599606447503902e-05	2.6250363589497283e-05	0.00012767038424499333
hsa-miR-6855-3p	2.9282746254466474e-05	7.520900544477627e-05	3.849916538456455e-05	3.271500099799596e-05	8.465442078886554e-05	4.631156480172649e-05	2.155272704840172e-05	4.053031807416119e-05	1.2537433576653711e-05	4.005678783869371e-05	5.132565274834633e-05
hsa-miR-6855-5p	4.049676135764457e-05	2.3604652596986853e-05	6.169105472508818e-05	5.0833339628297836e-05	2.448783016006928e-05	8.206263373722322e-06	6.760978430975229e-05	8.173373316822108e-06	3.7749767216155306e-05	4.370015813037753e-05	6.03742701059673e-05
hsa-miR-6856-3p	6.229864538909169e-06	1.446905116608832e-05	9.694295840745326e-06	3.895744157489389e-05	1.5775818610563874e-05	8.647110007586889e-06	1.6279318515444174e-05	1.80778242793167e-05	1.6927133401622996e-05	1.437915943824919e-05	7.111262220860226e-06
hsa-miR-6856-5p	7.355422440014081e-06	3.011191665791557e-06	3.7926431559753837e-06	9.020483048516326e-06	9.928064173436724e-06	3.976701009378303e-06	1.0038377695309464e-05	5.373375643102918e-06	4.2204583223792724e-06	5.228434474702226e-06	4.019335847260663e-06
hsa-miR-6857-3p	1.5328803783631884e-05	2.674211464182008e-05	2.8795015168725513e-05	1.9125076505588368e-05	1.578392766532488e-05	1.5601783161400817e-05	2.307856448169332e-05	2.005634451052174e-05	9.334466994914692e-06	4.210937549942173e-05	4.658871330320835e-05
hsa-miR-6857-5p	1.635069929761812e-05	1.3579487131210044e-05	7.04506783222314e-06	8.83536267792806e-06	1.574596535647288e-05	6.217729151103413e-06	1.4349516277434304e-05	5.079913989902707e-06	2.653979663591599e-06	1.1417304449423682e-05	1.5587289453833364e-05
hsa-miR-6858-3p	1.3776223113382002e-06	5.094627340440638e-06	6.125959771452472e-06	8.076163794612512e-06	5.943620635662228e-06	5.019184754928574e-06	2.9556754270743113e-06	4.724736299976939e-06	5.106392563902773e-06	3.133199697913369e-06	2.4680641672603087e-06
hsa-miR-6858-5p	1.0660532097972464e-05	1.253391383215785e-05	1.274093574465951e-05	1.0297118933522142e-05	1.2275755580049008e-05	4.1387093006051145e-06	9.462321031605825e-06	2.4103363102767617e-05	5.646229055855656e-06	3.47850400430616e-05	2.5910620024660602e-05
hsa-miR-6859-3p	1.0531188081586151e-06	1.6804013966975617e-06	3.3927540243894327e-06	2.3767890979797812e-06	7.605418659295538e-07	1.2958903425897006e-06	2.0559432414302137e-06	2.3826526103221113e-06	1.2969156841791118e-06	1.9243657334300224e-06	8.858486353346962e-07
hsa-miR-6859-5p	2.000716904149158e-06	1.4137419839244103e-06	1.1248512237216346e-06	6.031203156453557e-06	2.358342271691072e-06	1.46727359151555e-06	3.764122538996162e-06	1.9311578398628626e-06	1.3126218618708663e-06	1.5696955415478442e-06	1.4729032500326866e-06
hsa-miR-6860	5.9972095186822116e-05	7.299514982150868e-05	0.0001037357869790867	0.00012342294212430716	3.282410398242064e-05	3.894686233252287e-05	0.00013907036918681115	0.00020382157526910305	7.594315684400499e-05	0.00012277279165573418	0.00026211768272332847
hsa-miR-6861-3p	2.004900852625724e-05	1.6553291061427444e-05	1.6719855921110138e-05	2.8097081667510793e-05	1.8650784113560803e-05	1.246341344085522e-05	4.612248812918551e-05	1.5263001841958612e-05	2.1014637241023593e-05	1.4239190932130441e-05	1.1400392395444214e-05
hsa-miR-6861-5p	6.197681068442762e-05	3.824502709903754e-05	4.864202855969779e-05	6.453027162933722e-05	7.908643601695076e-05	3.077480141655542e-05	6.039703657734208e-05	2.6981981136486866e-05	3.2331779948435724e-05	4.444804653758183e-05	3.5336568544153124e-05
hsa-miR-6862-3p	6.705098485326744e-07	1.3086976196063915e-06	7.54925281398755e-07	2.554384536779253e-06	2.1087748791615013e-06	1.2952713177583064e-06	1.389898329762218e-06	1.0547116744419327e-06	5.997328571538674e-07	2.078424586215988e-06	9.209742870552873e-07
hsa-miR-6862-5p	9.904271792038344e-06	8.006939424376469e-06	1.044975761033129e-05	1.67842681548791e-05	7.665501470910385e-06	6.657259291387163e-06	1.7494716303190216e-05	6.204646979313111e-06	7.2592929427628405e-06	1.1050281500502024e-05	4.7976727728382684e-06
hsa-miR-6864-3p	2.1016501250414876e-06	2.454850800859276e-06	2.6800876185006928e-06	1.8833522972272476e-06	4.730266027763719e-06	1.7963604932447197e-06	5.283806785882916e-06	1.5999356719476054e-06	1.62552214533207e-06	8.83436223375611e-06	2.8457909593271324e-06
hsa-miR-6864-5p	1.049359252647264e-05	1.6289619452436455e-05	8.12470170785673e-06	8.345875539816916e-05	9.318114280176815e-06	2.18963177758269e-05	9.641495125833899e-06	2.4248045519925654e-05	1.2260126823093742e-05	2.260767541883979e-05	1.78122481884202e-05
hsa-miR-6865-3p	4.1897892515407875e-06	8.336056453117635e-06	1.4248830666474532e-05	1.0209099855273962e-05	6.28992074780399e-06	2.571907771198312e-06	7.55466226110002e-06	1.3397479051491246e-05	7.521000043198001e-06	1.640051959839184e-05	1.3408492122835014e-05
hsa-miR-6865-5p	1.848353008426784e-06	5.334978823157144e-07	1.9796825654339045e-06	1.2445791526261019e-06	1.0531416592129972e-06	7.368369097093819e-07	8.115784453366359e-07	4.838819904762204e-07	2.165584191970993e-06	1.1223232831980567e-06	1.3972078249935294e-06
hsa-miR-6866-3p	4.107807399122976e-06	2.6409300062368857e-06	6.460400982177816e-06	9.411542123416439e-06	6.397094239218859e-06	5.438692824100144e-06	2.4222688352892874e-06	4.495621851674514e-06	2.793301518977387e-06	7.225790795928333e-06	3.2024813663156237e-06
hsa-miR-6866-5p	9.320459867012687e-06	6.152352852950571e-06	1.8907643607235514e-05	1.1752751561289188e-05	1.063775835064007e-05	1.11315785034094e-05	1.2522587894636672e-05	1.6268182662315667e-05	1.5289941075025126e-05	1.5189912119240034e-05	7.910546628409065e-06
hsa-miR-6867-3p	2.566868715803139e-05	4.6108689275570214e-05	2.7722173399524763e-05	7.357810682151467e-05	3.212221781723201e-05	4.6177476178854704e-05	1.648859506531153e-05	1.2099623745598365e-05	2.2891726985108107e-05	1.5109901141840965e-05	9.04274384083692e-06
hsa-miR-6867-5p	3.794768781517632e-05	1.4503030797641259e-05	4.1650513594504446e-05	4.268528937245719e-05	2.4515451514162123e-05	1.6584854165557772e-05	4.725862163468264e-05	2.5940000341506675e-05	1.4887510587868746e-05	3.130163895548321e-05	3.9319085772149265e-05
hsa-miR-6868-3p	2.556423714850098e-05	3.7502901250263676e-05	5.702305134036578e-05	8.092103234957904e-05	3.315507638035342e-05	2.5330040443805046e-05	3.053191539947875e-05	3.561985067790374e-05	5.514718941412866e-05	3.9223941712407395e-05	3.3484622690593824e-05
hsa-miR-6868-5p	7.79218680690974e-06	9.844339729170315e-06	3.180860585416667e-05	2.0727748051285744e-05	1.9528622942743823e-05	2.515384039725177e-05	0.00013002038758713752	5.009077722206712e-05	3.320188989164308e-05	2.0702187612187117e-05	3.781415944104083e-05
hsa-miR-6869-5p	2.444925257805153e-06	2.5952542728191474e-06	7.355249181273393e-06	8.686157343618106e-06	3.097841727139894e-06	2.1125044895597966e-06	3.2792011097626528e-06	2.100530537063605e-06	3.8707376006641425e-06	2.28303179028444e-06	6.368848062265897e-06
hsa-miR-6870-3p	0.00013693637447431684	0.00011569367779884487	9.445416799280792e-05	6.837834371253848e-05	6.032749297446571e-05	9.077040158445016e-05	0.00011627654021140188	0.00011901839025085792	5.3008719987701625e-05	2.85788337350823e-05	4.368631198303774e-05
hsa-miR-6870-5p	6.78699279887951e-06	2.4159617169061676e-06	5.936838988418458e-06	1.1713640560628846e-05	6.325041340460302e-06	4.44535180577077e-06	5.750831860495964e-06	5.8628706938179675e-06	4.537202130450169e-06	9.216163562086876e-06	6.085585937398719e-06
hsa-miR-6871-3p	1.5003291082393844e-05	8.205240192182828e-06	9.661852345743682e-06	3.5589560866355896e-05	2.088168366753962e-05	2.8334347007330507e-05	7.710706995567307e-06	2.9332895792322233e-06	9.749027412908617e-06	2.5344459572806954e-05	4.475377863855101e-06
hsa-miR-6871-5p	8.555424528822186e-07	2.0924121599819046e-06	2.8202323392179096e-06	5.700169367628405e-06	2.6401553441246506e-06	2.1355267563194502e-06	7.724992769908567e-07	7.738723297734396e-07	8.975750347417488e-07	6.529493816742615e-07	8.621012739240541e-07
hsa-miR-6872-3p	1.5072033420437947e-05	0.00011779827764257789	9.11718379938975e-05	8.708285167813301e-05	4.681311111198738e-05	5.6588411098346114e-05	0.0001004076621029526	0.00012882032024208456	8.227278158301488e-05	4.443142097443342e-05	5.832685565110296e-05
hsa-miR-6873-3p	6.065722482162528e-05	3.257983917137608e-05	1.898972004710231e-05	0.00011579613055801019	5.972878716420382e-05	4.410737892612815e-05	6.125222716946155e-05	9.511482858215459e-06	2.1270585421007127e-05	3.157194078085013e-05	3.4424323530402035e-05
hsa-miR-6873-5p	1.6070491710706847e-06	9.258339446205355e-07	1.659704139456153e-06	1.2154682735854294e-06	9.769486268851324e-07	1.6432620668638265e-06	8.860143907440943e-07	8.24945971089619e-07	1.4773011116631096e-06	1.0201737268289435e-06	1.953995251824381e-06
hsa-miR-6874-3p	2.2738659026799724e-05	1.853959656727966e-05	2.0540901459753513e-05	3.5860008210875094e-05	2.2590436856262386e-05	2.2372596504283138e-05	1.7486139768152498e-05	2.0360879716463387e-05	1.3192289770813659e-05	2.2997002815827727e-05	3.653927706182003e-05
hsa-miR-6874-5p	2.861699158529518e-06	6.180665650390438e-07	6.697730441374006e-07	6.189895316310867e-07	1.2417874586390099e-06	1.725621359582874e-06	2.59653552348027e-06	1.6133641338456073e-06	8.103133950498886e-07	9.382180223838077e-07	1.467106130803586e-06
hsa-miR-6875-3p	2.9561315386672504e-05	3.1814670364838094e-05	5.252539267530665e-05	7.167432340793312e-05	2.8240823667147197e-05	1.312803851760691e-05	7.697651744820178e-05	2.2762309527024627e-05	1.950609657797031e-05	4.857962267124094e-05	2.6311872716178186e-05
hsa-miR-6875-5p	8.686556247994304e-05	2.9541384719777852e-05	6.980635225772858e-05	7.466640090569854e-05	7.735994586255401e-05	6.526822835439816e-05	0.00013615304487757385	5.134609455126338e-05	4.186826117802411e-05	0.00011164813622599468	3.949797246605158e-05
hsa-miR-6876-3p	4.9981067604676355e-06	2.39950873037742e-06	7.710579666309059e-06	7.136964086384978e-06	1.767319531609246e-06	5.491386218636762e-06	9.632000910642091e-06	3.6873575481877197e-06	6.46299849904608e-06	4.447514584171586e-06	3.7458896713360446e-06
hsa-miR-6876-5p	2.5228159756807145e-06	2.964075974887237e-06	1.41476011776831e-05	1.3809336451231502e-05	6.263080194912618e-06	5.166716164239915e-06	7.534217729698867e-06	4.164886831858894e-06	3.7059076021250803e-06	4.789775630342774e-06	5.076140951132402e-06
hsa-miR-6877-3p	8.19630986370612e-06	9.479983418714255e-06	2.2061916752136312e-05	3.8777552617830224e-06	2.037866579485126e-06	1.7060901882359758e-06	8.257879926532041e-06	7.723328963038512e-06	1.714401696517598e-05	7.104644282662775e-06	1.3668385690834839e-05
hsa-miR-6877-5p	1.883653766299176e-07	1.8612512064919429e-07	2.0522942634215724e-07	5.360357704375929e-07	2.1926527438154153e-07	1.522222135008633e-07	1.4212137955382786e-07	1.44569369808778e-07	2.3330517251451965e-07	1.6761511290042108e-07	1.5776470263517695e-07
hsa-miR-6878-3p	9.537257938063703e-06	1.0099316568812355e-05	1.3858300917490851e-05	1.0757474228739738e-05	1.4028482837602496e-05	8.569292731408495e-06	1.0028081305790693e-05	1.5324130799854174e-05	8.091900781437289e-06	2.9507344152079895e-05	2.315938036190346e-05
hsa-miR-6878-5p	0.0002821364323608577	8.84870023583062e-05	0.0002359989011893049	0.0003699885855894536	0.00017788032710086554	7.491894939448684e-05	0.0002764406381174922	0.0001284980826312676	0.00017066707368940115	0.00018430927593726665	0.00010450199624756351
hsa-miR-6879-3p	1.6231851986958645e-06	1.0444001645737444e-06	2.0487755136855412e-06	4.0004538277571555e-06	2.8790896067221183e-06	2.1966445729049155e-06	1.5327384517149767e-06	3.846713298116811e-06	2.14609417525935e-06	1.4921422462066403e-06	1.3841735153619084e-06
hsa-miR-6879-5p	4.012324097857345e-06	8.047549272305332e-06	7.1239614953810815e-06	8.553829502488952e-06	1.2509804037108552e-05	4.235296728438698e-06	1.7150689018308185e-05	2.169134677387774e-05	5.2494201554509345e-06	9.527797374175861e-06	1.1535575140442234e-05
hsa-miR-6880-5p	2.6376155801699497e-05	4.6939426283643115e-06	6.348249007714912e-05	2.6271305614500307e-05	1.5594503565807827e-05	1.4702686712553259e-05	1.5903964595054276e-05	1.0693462172639556e-05	1.3696453606826253e-05	9.54758252191823e-06	2.9348015232244506e-05
hsa-miR-6881-3p	1.211057860928122e-05	1.0277659384883009e-05	4.2405546992085874e-05	3.3368898584740236e-05	1.9373039322090335e-05	2.3486809368478134e-05	2.274109829158988e-05	1.2948981748195365e-05	3.444206959102303e-05	1.2333441191003658e-05	2.286986455146689e-05
hsa-miR-6881-5p	9.800681937122135e-07	9.256247722078115e-06	1.9285535017843358e-05	1.0136373020941392e-05	2.1472260414157063e-06	5.974926352791954e-06	6.075995770515874e-06	2.733741439442383e-06	1.411459265909798e-06	5.442701876745559e-06	7.362711130554089e-06
hsa-miR-6882-3p	2.136119655915536e-05	1.307594902755227e-05	1.7851714801508933e-05	6.772736378479749e-05	1.9530809368006885e-05	1.2311396858422086e-05	1.3229950127424672e-05	3.190556890331209e-05	2.965104613394942e-05	2.9912032914580777e-05	1.2712638636003248e-05
hsa-miR-6882-5p	5.071463419881184e-06	3.403118626010837e-06	5.620031515718438e-06	9.485953341936693e-06	3.446636583248619e-06	2.470012532285182e-06	4.544298462860752e-06	2.3828245048207464e-06	4.661657840188127e-06	3.044284540010267e-06	3.7191186947893584e-06
hsa-miR-6883-3p	2.5231638574041426e-05	6.28748421149794e-06	1.7689937521936372e-05	3.258654396631755e-05	1.5916040865704417e-05	9.793270692171063e-06	6.6195916588185355e-06	5.014851922169328e-06	1.603538476047106e-05	2.9774776066915365e-06	1.1305576663289685e-05
hsa-miR-6883-5p	8.580833309679292e-06	1.12139641714748e-05	1.6336531189153902e-05	1.3868933820049278e-05	1.5263516615959816e-05	4.004489710496273e-06	1.479009006288834e-05	1.5875855751801282e-05	9.624601261748467e-06	6.744963229721179e-06	9.108698577620089e-06
hsa-miR-6884-3p	1.1264461136306636e-05	9.030125511344522e-06	2.093771217914764e-05	1.1742861715902109e-05	2.0219826183165424e-05	1.6330468497471884e-05	3.3860793337225914e-05	1.4318371540866792e-05	6.2067674662102945e-06	2.3452812456525862e-05	8.866094503900968e-06
hsa-miR-6884-5p	1.050030277838232e-05	6.402916369552258e-06	1.3780595509160776e-05	1.576939939695876e-05	9.50338835536968e-06	5.74473551750998e-06	7.994427505764179e-06	1.1114869266748428e-05	5.712455731554655e-06	2.7957605198025703e-05	1.3285067325341515e-05
hsa-miR-6885-3p	9.340934411739e-06	1.7113805370172486e-05	1.5554996934952214e-05	2.548948032199405e-05	1.5711530068074353e-05	9.01883322512731e-06	1.2821645213989541e-05	1.0507013939786702e-05	1.957753011083696e-05	1.6174231859622523e-05	1.816791518649552e-05
hsa-miR-6885-5p	3.710020246217027e-05	4.093085226486437e-05	2.3376880562864244e-05	3.9737613406032324e-05	3.347544407006353e-05	2.887302980525419e-05	2.8588554414454848e-05	2.2575160983251408e-05	1.9171884559909813e-05	5.0689435738604516e-05	4.934466414852068e-05
hsa-miR-6886-3p	2.841074820025824e-05	2.3774213332217187e-05	1.854003312473651e-05	9.467580639466178e-06	1.8484428437659517e-05	3.817518154392019e-05	2.595128353277687e-05	3.7338595575420186e-05	9.134793799603358e-06	1.3329614375834353e-05	9.577691344020423e-06
hsa-miR-6886-5p	1.2519640222308226e-06	1.6507995042047696e-06	1.4741946188223665e-06	6.21927711108583e-06	2.2260203422774794e-06	1.510746983512945e-06	2.2947060642763972e-06	9.521866104478249e-07	1.0989684824380674e-06	6.467893740591535e-07	8.095219072856707e-07
hsa-miR-6887-3p	4.244338197167963e-05	7.620676478836685e-05	0.00010258585098199546	6.150866829557344e-05	3.514909985824488e-05	8.370737486984581e-05	2.7619982574833557e-05	1.9444956706138328e-05	0.00018735365301836282	0.0001086983538698405	0.00013129373837728053
hsa-miR-6887-5p	2.0814142771996558e-05	1.00677389127668e-05	3.011286935361568e-05	1.5640767742297612e-05	1.526371852378361e-05	1.582944969413802e-05	2.2640375391347334e-05	2.4224334993050434e-05	1.4176567674439866e-05	1.4676209502795245e-05	2.6046604034490883e-05
hsa-miR-6888-3p	7.921236829133704e-06	6.146778105176054e-06	3.904040568158962e-06	1.5773412087582983e-05	4.221858489472652e-06	5.376368335419102e-06	2.72987199423369e-06	6.824141564720776e-06	6.906095222802833e-06	3.7484417134692194e-06	1.7878559219752788e-06
hsa-miR-6888-5p	3.462696258793585e-05	3.583567377063446e-05	2.9846081815776415e-05	2.7971687813987955e-05	2.9297203582245857e-05	1.3386322279984597e-05	5.5444772442569956e-05	2.3280095774680376e-05	1.1708248166542035e-05	4.267765689291991e-05	2.8016671421937644e-05
hsa-miR-6889-3p	4.704470029537333e-06	8.14144550531637e-06	1.346862245554803e-05	1.3034623407293111e-05	7.615477443323471e-06	1.0832507541636005e-05	1.2752770089718979e-05	5.384835276345257e-06	4.938337042403873e-06	9.303191291110124e-06	1.0915252460108604e-05
hsa-miR-6889-5p	4.305496986489743e-05	4.437115421751514e-05	5.835844058310613e-05	7.916497997939587e-05	5.274929935694672e-05	1.1129066479043104e-05	9.267921996070072e-05	2.5554212697898038e-05	2.175389636249747e-05	0.00014520602417178452	5.857554424437694e-05
hsa-miR-6890-3p	7.364811153820483e-06	3.34448532157694e-06	4.1377084016858134e-06	8.871455065673217e-06	2.564252554293489e-06	1.488431394136569e-06	3.083730916841887e-06	5.43041596756666e-06	1.3630980220113997e-06	1.5772427559568314e-06	2.263465376017848e-06
hsa-miR-6891-3p	2.62772277892509e-06	2.1333041786419926e-06	6.369725724653108e-06	9.127554221777245e-06	3.4428408071107697e-06	2.191020485042827e-06	6.67582298774505e-06	2.2891567823535297e-06	4.542226633930113e-06	2.774663016680279e-06	4.6312356971611734e-06
hsa-miR-6891-5p	5.419175067800097e-05	6.190264684846625e-05	7.24347701179795e-05	0.00019144667021464556	5.667693039868027e-05	5.037744631408714e-05	5.456389408209361e-05	9.625563689041883e-05	8.053590136114508e-05	6.435357499867678e-05	7.028479012660682e-05
hsa-miR-6892-3p	3.6811718018725514e-05	7.995723535714205e-06	2.7485659302328713e-05	5.8598630857886747e-05	3.5038327041547745e-05	7.221232863230398e-06	5.163875175639987e-05	2.0101066183997318e-05	1.373750637867488e-05	1.4609538993681781e-05	1.815541872929316e-05
hsa-miR-6892-5p	3.129042852378916e-06	3.326577370899031e-06	1.730223857521196e-06	1.0278497029503342e-05	3.1569359180139145e-06	3.465796680757194e-06	1.5984790024958784e-06	2.4562443741160678e-06	2.8491983812273247e-06	4.30557247454999e-06	2.207631496276008e-06
hsa-miR-6893-3p	1.7113145077019e-05	1.2665908798226155e-05	2.9845439712516963e-05	1.6643371054669842e-05	1.483568030380411e-05	8.503197022946551e-06	1.3794886399409734e-05	1.5742962204967625e-05	8.12245525594335e-06	3.7288522435119376e-05	1.4313561223389115e-05
hsa-miR-6893-5p	3.591199856600724e-06	1.6990229596558493e-06	8.008696568140294e-06	8.54074187373044e-06	4.486905709200073e-06	2.013347284446354e-06	1.1528924005688168e-05	4.93480592922424e-06	3.3612482184253167e-06	6.290547389653511e-06	3.4740730825433275e-06
hsa-miR-6894-3p	2.386473454407678e-07	3.7495982496693614e-07	5.848514774697833e-07	2.881947125388251e-07	1.952483330569521e-07	1.5497685978971276e-07	4.789618515133043e-07	2.8551824016176397e-07	4.36087645994121e-07	2.759346671155072e-07	5.395053790380189e-07
hsa-miR-6894-5p	3.592179928091355e-05	3.721607072293409e-06	2.2079817426856607e-05	3.663356983452104e-05	1.0743001439550426e-05	3.842494152195286e-06	2.2346437162923394e-06	3.272672302045976e-06	3.982664202339947e-05	3.3988480936386622e-06	1.1391604857635684e-05
hsa-miR-6895-3p	4.540276131592691e-05	5.0962171371793374e-05	5.1897404773626477e-05	0.00011508152965689078	8.322329813381657e-05	2.2563452148460783e-05	9.512651013210416e-05	5.905909347347915e-05	9.764734568307176e-05	4.2482526623643935e-05	1.4298431779025123e-05
hsa-miR-6895-5p	3.1687948194303317e-06	2.6198017621936742e-06	6.389120244421065e-06	2.5859046672849217e-06	1.7786018133847392e-06	3.3253984383918578e-06	1.0954557183140423e-05	3.250527697673533e-06	5.875136139366077e-06	6.998439403105294e-06	1.6487182392666e-06
hsa-miR-7-1-3p	1.0446394298924133e-05	1.3216641491453629e-05	2.007884904742241e-05	6.95953713147901e-05	2.3077900550561026e-05	8.613236786914058e-06	3.4724853321677074e-05	1.60080617206404e-05	1.1557713150978088e-05	5.816032171424013e-06	1.6770347428973764e-05
hsa-miR-7-2-3p	1.09584443634958e-05	1.625052209419664e-05	2.0896590285701677e-05	5.889116073376499e-05	2.4456847313558683e-05	7.403928066196386e-06	3.617858965299092e-05	2.2318939954857342e-05	1.669020639383234e-05	1.060260365193244e-05	1.1355464266671333e-05
hsa-miR-7-5p	1.9713088477146812e-05	1.36508215291542e-05	3.117756932624616e-05	3.76038187823724e-05	1.7720754840411246e-05	1.9605802663136274e-05	2.3076509023667313e-05	1.707609226286877e-05	1.6261763448710553e-05	3.193884913343936e-05	1.4492852642433718e-05
hsa-miR-708-3p	7.952693704282865e-05	6.234538886928931e-05	0.00011413075844757259	4.6190645662136376e-05	4.1896968468790874e-05	4.998703298042528e-05	7.380644819932058e-05	4.876215098192915e-05	0.00015396652452182025	4.214588989270851e-05	3.573289723135531e-05
hsa-miR-708-5p	1.7760845366865396e-05	5.524455445993226e-06	6.995404874032829e-06	9.822134416026529e-06	1.1736941814888269e-05	1.4000416740600485e-05	1.975963095901534e-05	1.1640333468676545e-05	1.702591725916136e-05	7.282230853888905e-06	1.204118689202005e-05
hsa-miR-7106-3p	4.9907689572137315e-06	4.463087407202693e-06	5.15816209372133e-05	4.7381895456055645e-06	1.5535682905465364e-05	7.371928404609207e-06	1.2605592928593978e-05	1.188742771773832e-05	1.5037219782243483e-05	2.2955280655878596e-05	2.8158943678135984e-05
hsa-miR-7106-5p	2.8018770535709336e-05	1.8356215150561184e-05	2.3349362891167402e-05	4.823541166842915e-05	1.534453986096196e-05	1.8231072317576036e-05	2.4929584469646215e-05	1.5385096048703417e-05	2.4075645342236385e-05	2.0432733435882255e-05	1.681377580098342e-05
hsa-miR-7107-3p	1.7694812413537875e-05	1.0084952009492554e-05	8.141395483107772e-06	4.17631927120965e-05	9.971905456040986e-06	1.2187544598418754e-05	9.179058906738646e-06	1.1841964806080796e-05	2.0366900571389124e-05	9.153178325504996e-06	2.9958539471408585e-06
hsa-miR-7108-3p	1.9071198948950041e-06	5.9247490753477905e-06	3.8258222048170865e-06	6.420425961550791e-06	1.808931529012625e-06	2.33283299166942e-06	3.906443907908397e-06	3.170713625877397e-06	3.5406319511821494e-06	4.838232598558534e-06	7.590417226310819e-06
hsa-miR-7108-5p	7.026987987046596e-06	1.1239890227443539e-05	3.2330375688616186e-05	1.3836996913596522e-05	2.4302255042130128e-05	1.728159622871317e-05	3.449073346928344e-06	1.9201253962819465e-05	8.555802196497098e-06	1.3671815395355225e-05	1.1811884178314358e-05
hsa-miR-7109-3p	3.063034819206223e-05	1.845833867264446e-05	2.0095963918720372e-05	6.991413101786748e-05	4.2612620745785534e-05	5.634134140564129e-05	1.3003476851736195e-05	1.8892471871367889e-06	1.8842842109734192e-05	4.7312954848166555e-05	1.1235782949370332e-05
hsa-miR-7109-5p	1.5480733054573648e-05	5.273053466225974e-05	5.9954723838018253e-05	6.569347897311673e-05	1.5792915291967802e-05	1.5871359209995717e-05	4.082233499502763e-05	1.4184569181452389e-06	2.8943507004441926e-06	1.4776896932744421e-05	1.0001260307035409e-05
hsa-miR-711	3.5687837680598022e-06	7.570280104118865e-06	5.394182153395377e-06	8.505881851306185e-06	3.301632659713505e-06	4.099096258869395e-06	3.7806642012583325e-06	5.454982783703599e-06	5.050384515925543e-06	2.402730842732126e-06	4.305753463995643e-06
